	filename	orbital.tightening	nose.bulge	cheek.bulge	ear.position	whisker.change	average.picture	rejected
2602	MVI_0557_LE030_w4_t3_vb_07_min_45_sec_16.png	3	2	4	2	3	2.8	0
2603	MVI_0557_LE031_w4_t3_vb_00_min_43_sec_12.png	3	2	3	2	2	2.4	0
2604	MVI_0557_LE031_w4_t3_vb_02_min_37_sec_80.png	1	3	2	2	2	2	0
2605	MVI_0557_LE031_w4_t3_vb_04_min_55_sec_72.png	2	3	2	2	2	2.2	0
2606	MVI_0557_LE031_w4_t3_vb_05_min_23_sec_44.png	2	3	3	2	2	2.4	0
2607	MVI_0557_LE031_w4_t3_vb_06_min_06_sec_56.png	2	2	3	2	2	2.2	0
2608	MVI_0557_LE031_w4_t3_vb_06_min_55_sec_88.png	3	2	3	3	2	2.6	0
2609	MVI_0557_LE031_w4_t3_vb_07_min_57_sec_48.png	2	3	2	2	2	2.2	0
2610	MVI_0557_LE031_w4_t3_vb_09_min_14_sec_48.png	2	3	2	2	2	2.2	0
2611	MVI_0557_LE031_w4_t3_vb_10_min_06_sec_84.png	4	3	3	2	2	2.8	0
2612	MVI_0557_LE031_w4_t3_vb_10_min_13_sec_0.png	2	3	2	2	2	2.2	0
2613	MVI_0557_LE032_w4_t3_vb_01_min_32_sec_40.png	2	3	2	2	2	2.2	0
2614	MVI_0557_LE032_w4_t3_vb_01_min_41_sec_64.png	2	3	2	2	2	2.2	0
2615	MVI_0557_LE032_w4_t3_vb_01_min_53_sec_96.png	3	2	3	2	2	2.4	0
2616	MVI_0557_LE032_w4_t3_vb_05_min_29_sec_60.png	2	3	3	2	2	2.4	0
2617	MVI_0557_LE032_w4_t3_vb_06_min_55_sec_88.png	3	2	3	2	2	2.4	0
2618	MVI_0557_LE032_w4_t3_vb_08_min_06_sec_72.png	3	2	3	4	3	3	0
2619	MVI_0557_LE032_w4_t3_vb_08_min_52_sec_92.png	3	2	3	2	-1	2.5	0
2620	MVI_0557_LE032_w4_t3_vb_09_min_20_sec_64.png	3	2	3	2	2	2.4	0
2621	MVI_0557_LE032_w4_t3_vb_10_min_06_sec_84.png	2	2	3	2	2	2.2	0
2622	MVI_0558_LE033_w4_t3_vb_00_min_10_sec_40.png	2	3	4	3	2	2.8	0
2623	MVI_0558_LE033_w4_t3_vb_01_min_47_sec_48.png	2	3	2	3	2	2.4	0
2624	MVI_0558_LE033_w4_t3_vb_02_min_22_sec_16.png	3	2	3	4	3	3	0
2625	MVI_0558_LE033_w4_t3_vb_06_min_11_sec_0.png	2	2	3	4	2	2.6	0
2626	MVI_0558_LE033_w4_t3_vb_06_min_21_sec_40.png	2	3	2	4	2	2.6	0
2627	MVI_0558_LE033_w4_t3_vb_06_min_52_sec_64.png	2	3	2	2	2	2.2	0
2628	MVI_0425_LE035_w1_t2_vb_00_min_15_sec_24.png	0	0	0	0	0	0	1
2629	MVI_0558_LE033_w4_t3_vb_08_min_12_sec_36.png	3	2	3	4	2	2.8	0
2630	MVI_0425_LE035_w1_t2_vb_06_min_24_sec_44.png	0	0	0	0	0	0	1
2631	MVI_0558_LE033_w4_t3_vb_10_min_20_sec_68.png	4	3	4	4	2	3.4	0
2632	MVI_0425_LE035_w1_t2_vb_03_min_36_sec_64.png	0	0	0	0	0	0	1
2633	MVI_0558_LE033_w4_t3_vb_11_min_16_sec_16.png	3	2	2	3	2	2.4	0
2634	MVI_0558_LE034_w4_t3_vb_00_min_03_sec_44.png	2	2	3	3	2	2.4	0
2635	MVI_0558_LE034_w4_t3_vb_00_min_06_sec_92.png	2	2	3	3	2	2.4	0
2636	MVI_0425_LE036_w1_t2_vb_02_min_41_sec_72.png	0	0	0	0	0	0	1
2637	MVI_0558_LE034_w4_t3_vb_00_min_24_sec_24.png	3	2	3	2	2	2.4	0
2638	MVI_0558_LE034_w4_t3_vb_00_min_41_sec_60.png	2	3	2	2	2	2.2	0
2639	MVI_0558_LE034_w4_t3_vb_00_min_45_sec_40.png	3	2	3	2	2	2.4	0
2640	MVI_0558_LE034_w4_t3_vb_04_min_02_sec_72.png	4	2	2	3	2	2.6	0
2641	MVI_0558_LE034_w4_t3_vb_04_min_06_sec_16.png	3	2	3	2	2	2.4	0
2642	MVI_0558_LE034_w4_t3_vb_04_min_23_sec_52.png	3	3	4	2	2	2.8	0
2643	MVI_0425_LE036_w1_t2_vb_01_min_07_sec_12.png	2	3	0	0	0	1	1
2644	MVI_0558_LE034_w4_t3_vb_10_min_34_sec_56.png	4	3	2	2	2	2.6	0
2645	MVI_0558_LE035_w4_t3_vb_00_min_13_sec_84.png	3	2	3	5	2	3	0
2646	MVI_0558_LE035_w4_t3_vb_01_min_02_sec_40.png	5	4	2	3	1	3	0
2647	MVI_0558_LE035_w4_t3_vb_01_min_44_sec_0.png	4	2	3	4	2	3	0
2648	MVI_0558_LE035_w4_t3_vb_03_min_03_sec_76.png	2	3	2	2	0	1.8	0
2649	MVI_0558_LE035_w4_t3_vb_09_min_00_sec_92.png	5	3	4	4	0	3.2	0
2650	MVI_0558_LE036_w4_t3_vb_01_min_33_sec_60.png	2	2	3	2	2	2.2	0
2651	MVI_0558_LE036_w4_t3_vb_02_min_11_sec_76.png	2	2	3	2	2	2.2	0
2652	MVI_0558_LE036_w4_t3_vb_04_min_23_sec_52.png	3	2	3	2	3	2.6	0
2653	MVI_0558_LE036_w4_t3_vb_05_min_50_sec_20.png	4	3	3	2	2	2.8	0
2654	MVI_0558_LE036_w4_t3_vb_05_min_53_sec_68.png	4	3	3	2	2	2.8	0
2655	MVI_0558_LE036_w4_t3_vb_06_min_11_sec_0.png	2	3	2	3	2	2.4	0
2656	MVI_0558_LE036_w4_t3_vb_07_min_30_sec_76.png	4	2	3	2	2	2.6	0
2657	MVI_0558_LE036_w4_t3_vb_07_min_34_sec_24.png	4	3	3	2	2	2.8	0
2658	MVI_0558_LE036_w4_t3_vb_08_min_50_sec_52.png	4	2	2	2	2	2.4	0
2659	MVI_0423_LE026_w1_t2_vb_08_min_03_sec_96.png	0	0	0	0	0	0	1
2660	MVI_0423_LE026_w1_t2_vb_08_min_12_sec_96.png	0	0	0	0	0	0	1
2661	MVI_0559_LE027_w4_t3_nb_01_min_39_sec_88.png	5	3	4	6	4	4.4	0
2662	MVI_0559_LE027_w4_t3_nb_01_min_43_sec_32.png	5	3	4	5	4	4.2	0
2663	MVI_0559_LE027_w4_t3_nb_01_min_46_sec_76.png	4	3	4	5	3	3.8	0
2664	MVI_0559_LE027_w4_t3_nb_09_min_35_sec_20.png	5	3	3	4	4	3.8	0
2665	MVI_0559_LE027_w4_t3_nb_09_min_38_sec_64.png	4	2	3	4	3	3.2	0
2666	MVI_0559_LE027_w4_t3_nb_09_min_42_sec_80.png	4	3	4	4	3	3.6	0
2667	MVI_0559_LE027_w4_t3_nb_10_min_33_sec_76.png	6	3	4	4	3	4	0
2668	MVI_0559_LE027_w4_t3_nb_10_min_40_sec_64.png	5	3	4	4	3	3.8	0
2669	MVI_0559_LE028_w4_t3_nb_02_min_34_sec_96.png	4	3	2	4	2	3	0
2670	MVI_0559_LE028_w4_t3_nb_03_min_02_sec_52.png	3	2	3	4	2	2.8	0
2671	MVI_0423_LE027_w1_t2_vb_00_min_36_sec_40.png	0	0	0	0	0	0	1
2672	MVI_0559_LE028_w4_t3_nb_06_min_11_sec_96.png	4	3	4	2	3	3.2	0
2673	MVI_0423_LE027_w1_t2_vb_01_min_27_sec_16.png	0	0	0	0	0	0	1
2674	MVI_0559_LE028_w4_t3_nb_08_min_46_sec_96.png	3	2	3	2	-1	2.5	0
2675	MVI_0559_LE028_w4_t3_nb_08_min_57_sec_32.png	3	2	3	2	2	2.4	0
2676	MVI_0559_LE028_w4_t3_nb_09_min_00_sec_76.png	3	2	3	2	3	2.6	0
2677	MVI_0559_LE028_w4_t3_nb_09_min_04_sec_20.png	4	3	3	4	3	3.4	0
2678	MVI_0560_LE029_w4_t3_nb_00_min_18_sec_88.png	3	2	3	4	2	2.8	0
2679	MVI_0560_LE029_w4_t3_nb_01_min_34_sec_56.png	4	3	4	3	3	3.4	0
2680	MVI_0560_LE029_w4_t3_nb_01_min_44_sec_40.png	5	3	4	3	3	3.6	0
2681	MVI_0560_LE029_w4_t3_nb_02_min_15_sec_56.png	4	3	4	4	3	3.6	0
2682	MVI_0560_LE029_w4_t3_nb_02_min_18_sec_72.png	3	2	3	4	2	2.8	0
2683	MVI_0560_LE029_w4_t3_nb_03_min_34_sec_36.png	4	3	3	4	2	3.2	0
2684	MVI_0560_LE029_w4_t3_nb_04_min_05_sec_88.png	4	3	4	2	3	3.2	0
2685	MVI_0560_LE029_w4_t3_nb_06_min_34_sec_80.png	5	3	4	5	3	4	0
2686	MVI_0560_LE029_w4_t3_nb_07_min_08_sec_76.png	3	3	2	2	2	2.4	0
2687	MVI_0560_LE029_w4_t3_nb_10_min_02_sec_16.png	4	3	3	4	3	3.4	0
2688	MVI_0560_LE030_w4_t3_nb_00_min_00_sec_0.png	4	2	3	2	2	2.6	0
2689	MVI_0560_LE030_w4_t3_nb_00_min_15_sec_76.png	3	2	4	2	2	2.6	0
2690	MVI_0560_LE030_w4_t3_nb_00_min_18_sec_88.png	2	3	2	2	2	2.2	0
2691	MVI_0560_LE030_w4_t3_nb_00_min_59_sec_88.png	3	2	4	2	2	2.6	0
2692	MVI_0560_LE030_w4_t3_nb_02_min_47_sec_80.png	4	3	4	2	2	3	0
2693	MVI_0560_LE030_w4_t3_nb_02_min_50_sec_24.png	4	3	4	2	2	3	0
2694	MVI_0519_LE034_w3_t3_vb_00_min_09_sec_16.png	0	0	0	0	0	0	1
2695	MVI_0519_LE034_w3_t3_vb_01_min_28_sec_64.png	0	0	0	0	0	0	1
2696	MVI_0560_LE030_w4_t3_nb_05_min_31_sec_40.png	3	2	4	2	2	2.6	0
2697	MVI_0560_LE030_w4_t3_nb_06_min_56_sec_16.png	2	2	3	2	2	2.2	0
2698	MVI_0560_LE030_w4_t3_nb_09_min_18_sec_40.png	2	3	2	2	2	2.2	0
2699	MVI_0560_LE030_w4_t3_nb_09_min_24_sec_32.png	4	3	3	2	2	2.8	0
2700	MVI_0560_LE031_w4_t3_nb_00_min_22_sec_40.png	3	2	3	2	2	2.4	0
2701	MVI_0560_LE031_w4_t3_nb_01_min_44_sec_40.png	3	2	4	4	2	3	0
2702	MVI_0519_LE034_w3_t3_vb_06_min_40_sec_56.png	0	0	0	0	0	0	1
2703	MVI_0560_LE031_w4_t3_nb_02_min_59_sec_68.png	3	3	2	1	2	2.2	0
2704	MVI_0560_LE031_w4_t3_nb_07_min_18_sec_20.png	2	3	2	2	2	2.2	0
2705	MVI_0560_LE031_w4_t3_nb_07_min_24_sec_52.png	4	2	3	2	3	2.8	0
2706	MVI_0560_LE031_w4_t3_nb_07_min_27_sec_68.png	3	2	3	2	2	2.4	0
2707	MVI_0560_LE031_w4_t3_nb_07_min_40_sec_28.png	4	2	3	4	3	3.2	0
2708	MVI_0560_LE032_w4_t3_nb_04_min_43_sec_72.png	3	2	2	1	2	2	0
2709	MVI_0560_LE032_w4_t3_nb_05_min_05_sec_80.png	2	2	3	2	2	2.2	0
2710	MVI_0560_LE032_w4_t3_nb_07_min_08_sec_76.png	2	2	3	2	2	2.2	0
2711	MVI_0560_LE032_w4_t3_nb_07_min_15_sec_80.png	3	2	3	2	-1	2.5	0
2712	MVI_0560_LE032_w4_t3_nb_08_min_43_sec_36.png	3	2	3	2	2	2.4	0
2713	MVI_0560_LE032_w4_t3_nb_09_min_59_sec_0.png	3	2	3	2	2	2.4	0
2714	MVI_0519_LE036_w3_t3_vb_03_min_03_sec_44.png	0	0	0	0	0	0	1
2715	MVI_0519_LE036_w3_t3_vb_03_min_34_sec_40.png	0	0	0	0	0	0	1
2716	MVI_0560_LE032_w4_t3_nb_10_min_27_sec_40.png	3	3	2	2	3	2.6	0
2717	MVI_0519_LE036_w3_t3_vb_03_min_55_sec_44.png	0	0	0	0	0	0	1
2718	MVI_0519_LE036_w3_t3_vb_04_min_19_sec_88.png	0	0	0	0	0	0	1
2719	MVI_0519_LE036_w3_t3_vb_04_min_22_sec_96.png	0	0	0	0	0	0	1
2720	MVI_0519_LE036_w3_t3_vb_04_min_26_sec_0.png	0	0	0	0	0	0	1
2721	MVI_0519_LE036_w3_t3_vb_04_min_29_sec_80.png	0	0	0	0	0	0	1
2722	MVI_0519_LE036_w3_t3_vb_04_min_32_sec_12.png	0	0	0	0	0	0	1
2723	MVI_0519_LE036_w3_t3_vb_06_min_06_sec_92.png	0	0	0	0	0	0	1
2724	MVI_0517_LE027_w3_t3_vb_00_min_33_sec_16.png	0	0	0	0	0	0	1
2725	MVI_0561_LE033_w4_t3_nb_00_min_21_sec_12.png	4	3	4	4	3	3.6	0
2726	MVI_0517_LE027_w3_t3_vb_01_min_19_sec_60.png	0	0	0	0	0	0	1
2727	MVI_0517_LE027_w3_t3_vb_02_min_09_sec_36.png	0	0	0	0	0	0	1
2728	MVI_0517_LE027_w3_t3_vb_03_min_02_sec_40.png	0	0	0	0	0	0	1
2729	MVI_0561_LE033_w4_t3_nb_03_min_52_sec_48.png	3	4	3	4	3	3.4	0
2730	MVI_0561_LE033_w4_t3_nb_04_min_27_sec_72.png	4	3	4	4	3	3.6	0
2731	MVI_0517_LE027_w3_t3_vb_05_min_31_sec_68.png	0	0	0	0	0	0	1
2732	MVI_0561_LE033_w4_t3_nb_04_min_55_sec_92.png	4	3	4	4	3	3.6	0
2733	MVI_0517_LE027_w3_t3_vb_06_min_57_sec_92.png	0	0	0	0	0	0	1
2734	MVI_0517_LE028_w3_t3_vb_00_min_49_sec_72.png	0	0	0	0	0	0	1
2735	MVI_0561_LE033_w4_t3_nb_05_min_02_sec_96.png	4	3	4	4	2	3.4	0
2736	MVI_0517_LE028_w3_t3_vb_01_min_46_sec_12.png	0	0	0	0	0	0	1
2737	MVI_0517_LE028_w3_t3_vb_02_min_29_sec_24.png	0	0	0	0	0	0	1
2738	MVI_0561_LE033_w4_t3_nb_05_min_59_sec_32.png	3	2	3	4	2	2.8	0
2739	MVI_0561_LE033_w4_t3_nb_06_min_09_sec_88.png	4	3	3	2	3	3	0
2740	MVI_0561_LE033_w4_t3_nb_09_min_23_sec_68.png	4	3	4	4	2	3.4	0
2741	MVI_0561_LE033_w4_t3_nb_09_min_27_sec_20.png	3	2	3	2	3	2.6	0
2742	MVI_0517_LE028_w3_t3_vb_10_min_20_sec_24.png	0	0	0	0	0	0	1
2743	MVI_0517_LE028_w3_t3_vb_10_min_23_sec_56.png	0	0	0	0	0	0	1
2744	MVI_0561_LE033_w4_t3_nb_09_min_30_sec_72.png	4	3	3	4	2	3.2	0
2745	MVI_0561_LE034_w4_t3_nb_01_min_38_sec_64.png	2	3	4	1	2	2.4	0
2746	MVI_0561_LE034_w4_t3_nb_02_min_27_sec_96.png	2	3	3	4	0	2.4	0
2747	MVI_0561_LE034_w4_t3_nb_03_min_45_sec_44.png	3	2	3	2	2	2.4	0
2748	MVI_0561_LE034_w4_t3_nb_05_min_27_sec_60.png	3	2	3	2	2	2.4	0
2749	MVI_0561_LE034_w4_t3_nb_05_min_31_sec_16.png	3	2	3	2	2	2.4	0
2750	MVI_0561_LE034_w4_t3_nb_09_min_30_sec_72.png	4	2	3	2	3	2.8	0
2751	MVI_0561_LE034_w4_t3_nb_09_min_37_sec_76.png	3	2	3	2	3	2.6	0
2752	MVI_0561_LE034_w4_t3_nb_09_min_41_sec_28.png	3	3	4	2	2	2.8	0
2753	MVI_0561_LE034_w4_t3_nb_11_min_41_sec_40.png	4	3	2	4	2	3	0
2754	MVI_0561_LE035_w4_t3_nb_00_min_21_sec_12.png	3	2	3	2	2	2.4	0
2755	MVI_0518_LE030_w3_t3_vb_00_min_21_sec_44.png	0	0	0	0	0	0	1
2756	MVI_0561_LE035_w4_t3_nb_00_min_45_sec_76.png	4	2	3	4	3	3.2	0
2757	MVI_0561_LE035_w4_t3_nb_02_min_17_sec_36.png	3	3	3	4	0	2.6	0
2758	MVI_0518_LE030_w3_t3_vb_03_min_16_sec_12.png	0	0	0	0	0	0	1
2759	MVI_0561_LE035_w4_t3_nb_05_min_59_sec_32.png	4	3	3	4	3	3.4	0
2760	MVI_0561_LE035_w4_t3_nb_06_min_06_sec_36.png	4	3	3	2	3	3	0
2761	MVI_0561_LE035_w4_t3_nb_06_min_13_sec_40.png	2	3	2	3	2	2.4	0
2762	MVI_0561_LE035_w4_t3_nb_10_min_34_sec_12.png	3	2	2	3	2	2.4	0
2763	MVI_0561_LE035_w4_t3_nb_10_min_51_sec_72.png	3	2	3	2	3	2.6	0
2764	MVI_0518_LE031_w3_t3_vb_00_min_39_sec_80.png	0	0	0	0	0	0	1
2765	MVI_0561_LE035_w4_t3_nb_11_min_41_sec_40.png	4	3	4	4	3	3.6	0
2766	MVI_0561_LE036_w4_t3_vb_03_min_20_sec_80.png	2	2	3	2	2	2.2	0
2767	MVI_0561_LE036_w4_t3_vb_09_min_23_sec_68.png	2	2	3	3	2	2.4	0
2768	MVI_0561_LE036_w4_t3_vb_09_min_30_sec_72.png	2	3	2	4	2	2.6	0
2769	MVI_0518_LE031_w3_t3_vb_03_min_31_sec_44.png	0	0	0	0	0	0	1
2770	MVI_0561_LE036_w4_t3_vb_09_min_34_sec_24.png	2	3	3	4	2	2.8	0
2771	MVI_0561_LE036_w4_t3_vb_09_min_37_sec_76.png	2	2	3	2	3	2.4	0
2772	MVI_0561_LE036_w4_t3_vb_09_min_44_sec_80.png	2	2	3	4	2	2.6	0
2773	MVI_0561_LE036_w4_t3_vb_09_min_48_sec_32.png	3	2	4	4	2	3	0
2774	MVI_0518_LE032_w3_t3_vb_02_min_20_sec_96.png	0	0	0	0	0	0	1
2775	MVI_0518_LE032_w3_t3_vb_03_min_06_sec_92.png	0	0	0	0	0	0	1
2776	MVI_0561_LE036_w4_t3_vb_09_min_55_sec_36.png	4	2	3	3	2	2.8	0
2777	MVI_0518_LE032_w3_t3_vb_04_min_08_sec_20.png	0	0	0	0	0	0	1
2778	MVI_0518_LE032_w3_t3_vb_04_min_29_sec_68.png	0	0	0	0	0	0	1
2779	MVI_0561_LE036_w4_t3_vb_10_min_02_sec_40.png	4	3	4	2	2	3	0
2780	MVI_0518_LE032_w3_t3_vb_06_min_44_sec_52.png	0	0	0	0	0	0	1
2781	MVI_0518_LE032_w3_t3_vb_08_min_40_sec_96.png	0	0	0	0	0	0	1
2782	MVI_0518_LE032_w3_t3_vb_08_min_44_sec_40.png	0	0	0	0	0	0	1
2783	MVI_0561_LE036_w4_t3_vb_10_min_05_sec_92.png	4	3	4	2	3	3.2	0
2784	MVI_0591_LE037_w0_t1_vb_00_min_00_sec_0.png	2	3	2	4	-1	2.75	0
2785	MVI_0591_LE037_w0_t1_vb_00_min_11_sec_0.png	4	2	3	4	2	3	0
2786	MVI_0591_LE037_w0_t1_vb_00_min_13_sec_76.png	2	3	3	4	-1	3	0
2787	MVI_0591_LE037_w0_t1_vb_05_min_25_sec_44.png	3	2	3	3	-1	2.75	0
2788	MVI_0591_LE037_w0_t1_vb_05_min_44_sec_72.png	3	2	3	2	-1	2.5	0
2789	MVI_0591_LE037_w0_t1_vb_05_min_50_sec_24.png	3	2	3	3	-1	2.75	0
2790	MVI_0591_LE038_w0_t1_vb_00_min_35_sec_84.png	3	2	3	2	-1	2.5	0
2791	MVI_0591_LE038_w0_t1_vb_01_min_19_sec_96.png	3	2	3	4	-1	3	0
2792	MVI_0591_LE038_w0_t1_vb_01_min_22_sec_72.png	4	2	3	3	2	2.8	0
2793	MVI_0591_LE038_w0_t1_vb_01_min_39_sec_28.png	4	3	4	4	0	3	0
2794	MVI_0591_LE038_w0_t1_vb_01_min_44_sec_80.png	3	2	2	3	-1	2.5	0
2795	MVI_0591_LE038_w0_t1_vb_02_min_01_sec_32.png	4	3	3	4	-1	3.5	0
2796	MVI_0591_LE038_w0_t1_vb_06_min_53_sec_68.png	3	2	3	3	-1	2.75	0
2797	MVI_0591_LE038_w0_t1_vb_07_min_04_sec_72.png	4	2	3	4	-1	3.25	0
2798	MVI_0591_LE038_w0_t1_vb_07_min_07_sec_48.png	4	3	2	4	-1	3.25	0
2799	MVI_0591_LE038_w0_t1_vb_07_min_15_sec_76.png	3	2	3	4	-1	3	0
2800	MVI_0591_LE039_w0_t1_vb_02_min_48_sec_20.png	3	2	3	2	-1	2.5	0
2801	MVI_9463_LE046_w3_t2_vb_07_min_05_sec_96.png	0	0	0	0	0	0	1
2802	MVI_9463_LE046_w3_t2_vb_07_min_27_sec_12.png	0	0	0	0	0	0	1
2803	MVI_0591_LE039_w0_t1_vb_02_min_50_sec_96.png	3	2	3	3	0	2.2	0
2804	MVI_0591_LE039_w0_t1_vb_02_min_53_sec_72.png	2	3	2	4	-1	2.75	0
2805	MVI_0591_LE039_w0_t1_vb_03_min_32_sec_36.png	3	2	3	2	-1	2.5	0
2806	MVI_0591_LE039_w0_t1_vb_03_min_59_sec_92.png	2	2	3	4	-1	2.75	0
2807	MVI_0591_LE040_w0_t1_vb_00_min_19_sec_28.png	3	2	3	2	-1	2.5	0
2808	MVI_0591_LE040_w0_t1_vb_00_min_33_sec_80.png	2	3	3	2	-1	2.5	0
2809	MVI_0591_LE040_w0_t1_vb_01_min_06_sec_16.png	2	2	3	2	2	2.2	0
2810	MVI_0591_LE040_w0_t1_vb_01_min_08_sec_92.png	2	2	3	2	-1	2.25	0
2811	MVI_0591_LE040_w0_t1_vb_05_min_58_sec_52.png	3	3	2	2	-1	2.5	0
2812	MVI_0591_LE040_w0_t1_vb_06_min_04_sec_40.png	3	2	3	2	-1	2.5	0
2813	MVI_0591_LE040_w0_t1_vb_07_min_43_sec_32.png	4	2	4	3	-1	3.25	0
2814	MVI_0591_LE040_w0_t1_vb_07_min_48_sec_84.png	4	2	3	2	-1	2.75	0
2815	MVI_0592_LE042_w0_t1_vb_00_min_22_sec_72.png	4	3	3	4	-1	3.5	0
2816	MVI_0592_LE043_w0_t1_vb_00_min_42_sec_60.png	2	3	2	4	-1	2.75	0
2817	MVI_0592_LE044_w0_t1_vb_02_min_22_sec_80.png	1	3	2	2	2	2	0
2818	MVI_0592_LE044_w0_t1_vb_03_min_41_sec_64.png	2	3	2	3	3	2.6	0
2819	MVI_0592_LE044_w0_t1_vb_03_min_53_sec_0.png	1	3	2	1	1	1.6	0
2820	MVI_0592_LE044_w0_t1_vb_04_min_04_sec_36.png	1	3	2	2	-1	2	0
2821	MVI_0592_LE044_w0_t1_vb_04_min_10_sec_40.png	2	4	3	3	2	2.8	0
2822	MVI_9463_LE048_w3_t2_vb_05_min_35_sec_32.png	0	0	0	0	0	0	1
2823	MVI_0592_LE044_w0_t1_vb_05_min_38_sec_16.png	2	3	2	4	2	2.6	0
2824	MVI_0593_LE045_w0_t1_vb_00_min_35_sec_28.png	3	2	3	3	-1	2.75	0
2825	MVI_0593_LE045_w0_t1_vb_01_min_36_sec_32.png	3	2	3	2	-1	2.5	0
2826	MVI_0593_LE045_w0_t1_vb_01_min_42_sec_72.png	3	2	2	3	-1	2.5	0
2827	MVI_0593_LE045_w0_t1_vb_05_min_37_sec_12.png	3	2	2	2	-1	2.25	0
2828	MVI_9462_LE041_w3_t2_vb_02_min_50_sec_20.png	0	0	0	0	0	0	1
2829	MVI_0593_LE045_w0_t1_vb_05_min_56_sec_36.png	4	2	3	2	-1	2.75	0
2830	MVI_0593_LE046_w0_t1_vb_00_min_00_sec_0.png	4	3	3	2	-1	3	0
2831	MVI_0593_LE046_w0_t1_vb_00_min_38_sec_52.png	3	2	3	2	-1	2.5	0
2832	MVI_0593_LE046_w0_t1_vb_01_min_55_sec_56.png	3	2	3	2	-1	2.5	0
2833	MVI_9462_LE041_w3_t2_vb_07_min_48_sec_12.png	0	0	0	0	0	0	1
2834	MVI_0593_LE046_w0_t1_vb_03_min_19_sec_40.png	3	2	3	2	-1	2.5	0
2835	MVI_0593_LE046_w0_t1_vb_05_min_01_sec_80.png	3	2	3	4	-1	3	0
2836	MVI_9462_LE042_w3_t2_vb_03_min_54_sec_40.png	0	0	0	0	0	0	1
2837	MVI_9462_LE042_w3_t2_vb_04_min_21_sec_40.png	0	0	0	0	0	0	1
2838	MVI_0593_LE046_w0_t1_vb_08_min_01_sec_60.png	4	2	3	2	-1	2.75	0
2839	MVI_0593_LE046_w0_t1_vb_10_min_38_sec_92.png	2	3	2	2	-1	2.25	0
2840	MVI_9462_LE043_w3_t2_vb_01_min_43_sec_32.png	0	0	0	0	0	0	1
2841	MVI_9462_LE043_w3_t2_vb_01_min_52_sec_44.png	0	0	0	0	0	0	1
2842	MVI_9462_LE043_w3_t2_vb_02_min_25_sec_88.png	0	0	0	0	0	0	1
2843	MVI_0593_LE047_w0_t1_vb_00_min_03_sec_20.png	2	2	2	2	-1	2	0
2844	MVI_9462_LE043_w3_t2_vb_04_min_24_sec_44.png	0	0	0	0	0	0	1
2845	MVI_0593_LE047_w0_t1_vb_00_min_09_sec_60.png	3	3	2	2	-1	2.5	0
2846	MVI_0593_LE047_w0_t1_vb_01_min_20_sec_24.png	2	3	2	2	-1	2.25	0
2847	MVI_0593_LE047_w0_t1_vb_03_min_47_sec_96.png	3	3	4	2	-1	3	0
2848	MVI_0593_LE047_w0_t1_vb_04_min_00_sec_80.png	3	2	3	4	-1	3	0
2849	MVI_0593_LE047_w0_t1_vb_05_min_08_sec_20.png	4	2	3	2	-1	2.75	0
2850	MVI_0593_LE047_w0_t1_vb_10_min_10_sec_40.png	3	2	3	2	-1	2.5	0
2851	MVI_0593_LE048_w0_t1_vb_00_min_03_sec_20.png	1	3	2	2	-1	2	0
2852	MVI_0593_LE048_w0_t1_vb_00_min_28_sec_88.png	3	2	3	2	-1	2.5	0
2853	MVI_0593_LE048_w0_t1_vb_00_min_54_sec_56.png	2	3	2	2	2	2.2	0
2854	MVI_0593_LE048_w0_t1_vb_02_min_05_sec_20.png	3	2	3	2	2	2.4	0
2855	MVI_0593_LE048_w0_t1_vb_02_min_53_sec_36.png	2	2	2	2	-1	2	0
2856	MVI_0593_LE048_w0_t1_vb_05_min_17_sec_84.png	2	2	3	2	-1	2.25	0
2857	MVI_0593_LE048_w0_t1_vb_05_min_59_sec_60.png	2	2	2	2	-1	2	0
2858	MVI_0593_LE048_w0_t1_vb_09_min_31_sec_52.png	3	2	3	2	-1	2.5	0
2859	MVI_0594_LE037_w0_t2_vb_00_min_00_sec_0.png	3	2	3	3	2	2.6	0
2860	MVI_0594_LE037_w0_t2_vb_00_min_48_sec_12.png	3	2	2	2	-1	2.25	0
2861	MVI_0594_LE037_w0_t2_vb_01_min_12_sec_16.png	4	3	2	2	-1	2.75	0
2862	MVI_0594_LE037_w0_t2_vb_06_min_58_sec_80.png	2	3	2	2	2	2.2	0
2863	MVI_0594_LE037_w0_t2_vb_09_min_34_sec_52.png	3	2	3	2	-1	2.5	0
2864	MVI_0594_LE038_w0_t2_vb_00_min_06_sec_0.png	4	3	3	3	2	3	0
2865	MVI_0594_LE038_w0_t2_vb_00_min_09_sec_0.png	4	2	3	2	-1	2.75	0
2866	MVI_0594_LE038_w0_t2_vb_00_min_51_sec_12.png	3	2	3	2	-1	2.5	0
2867	MVI_0594_LE038_w0_t2_vb_01_min_39_sec_24.png	4	2	3	2	-1	2.75	0
2868	MVI_0594_LE038_w0_t2_vb_02_min_06_sec_32.png	3	2	3	2	2	2.4	0
2869	MVI_0594_LE038_w0_t2_vb_02_min_48_sec_44.png	4	2	3	2	-1	2.75	0
2870	MVI_0594_LE038_w0_t2_vb_04_min_21_sec_68.png	4	3	3	4	-1	3.5	0
2871	MVI_0594_LE038_w0_t2_vb_04_min_30_sec_72.png	4	3	2	4	-1	3.25	0
